"","Triangle_index","Size","Angle.C","Angle.B","Angle.A","Side.A_B","SideC_A","Side.B_C","Total_size","Hand","Vision","Type","Angle.Type","Full.Type","duration","Trial_number","subjID","DistError","AngleError","M1AE","M1DE","M2AE","M2DE","EEMAE","EEMDE"
"223",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",46.2632,12,"AT13",1.075225907,-15.93838561,-5.31251232209368,0.805240617344301,-9.01096320724537,0.723523301166638,22.2803293924884,0.725039518117129
"224",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",33.9563,17,"AT13",0.728664249,-7.55267854,0.06803640268663,0.784717181348227,-1.89662228389284,0.825543783048039,62.7108498152104,0.335692598908858
"225",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",29.6329,13,"AT13",0.590441788,-22.86300449,-1.75559870226635,0.736946193145304,-0.0635109537351468,0.718139554288378,67.5008169441531,0.283933389206677
"226",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",43.2586,5,"AT13",0.97312314,-4.66750106,-3.24128366143958,0.741431681767741,-1.25923122166597,0.671695476517682,78.3061508659146,0.210083493479053
"227",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",37.4401,27,"AT13",0.754441631,-11.87268119,-6.88261568708958,0.767776108452236,-2.37889006674891,0.80222638255008,65.5957860821222,0.452932148935628
"228",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",37.7527,19,"AT13",0.681242379,-3.375097677,-5.35537452216926,0.717084271311956,-5.85267380206784,0.763990954440867,49.4382330961827,0.552151924778681
"229",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",34.6128,25,"AT13",0.691350134,-9.783920229,-4.35918748675465,0.754595424865344,-2.97722383476065,0.749685001330956,41.4619829171682,0.411811920489062
"230",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",43.6282,26,"AT13",0.837641883,17.10582733,-8.18166035058044,0.749278794583531,-8.16761995170333,0.77510666408407,24.0496689728021,0.800512010667435
"231",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",51.0549,28,"AT14",0.921502712,91.09655091,43.4813773717366,0.491305747064419,-16.5099721171774,0.631692581696973,105.603146306653,0.632070296348464
"232",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",46.5098,9,"AT14",0.4448425,91.31063158,65.7982737974809,0.56679669518782,2.032752556948,0.335711745283688,83.9410727177758,0.573005261654657
"233",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",50.0272,10,"AT14",0.710220224,106.2169383,70.2118825860469,0.45693660042948,116.682996453085,0.472030595990175,59.7061219674843,0.511497316325371
"234",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",48.654,21,"AT14",0.625549733,19.13736533,71.9432336094648,0.737307367759189,51.4976641748462,0.406332160203582,47.4546660566961,0.536389882168994
"235",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",73.9186,3,"AT14",0.881929058,147.5434922,43.0568137337219,0.598401993118202,53.8002516789605,0.791978520014431,70.9223106846582,0.530649377815792
"236",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",68.5688,4,"AT14",0.585643424,69.96305572,68.5306329787527,1.10910163795983,76.4297988187218,1.38231371297855,17.4969337884277,0.573218221634517
"237",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",55.8363,5,"AT14",1.266173335,-30.00822992,39.3618521765038,0.420318433823162,-26.3312392829827,0.165670893510253,106.837848488132,0.659137630750033
"238",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",39.239,27,"AT14",0.732501487,13.84533053,62.760644506636,0.459157279121713,15.6621139840269,0.403927596391565,82.666367454672,0.582950317837627
"239",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",42.7232,11,"AT14",0.686243336,67.12808425,81.8069246312631,0.557451065614471,106.518066583972,0.235751028542489,63.2474615060424,0.574563371133662
"240",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",40.4322,13,"AT14",0.882938422,111.3893127,63.9426642451838,0.682375700267616,117.521920180686,0.893993432520547,42.0808441824167,0.566014435841733
"241",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",69.7285,1,"AT14",0.631332949,39.61428427,61.3503337745308,0.61532993063014,55.8384754009868,0.908502680424876,75.1516454120061,0.565838015964295
"242",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",51.0437,24,"AT14",0.826851826,111.141643,65.5303275160558,1.00889616899872,99.1168023121906,0.868978168405357,42.1005066818619,0.51039987816231
"243",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",66.1997,26,"AT14",0.376597386,75.9396109,74.5339024890121,0.468924051177435,-161.56451557019,0.456312041356293,68.3798036495887,0.582428668255578
"244",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",270.8018,17,"AT14",0.777042472,118.6564162,33.102590196989,0.465765111656297,38.6316076313642,0.937083529289561,112.77418410125,0.680616153946957
"245",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",34.4118,18,"AT14",0.853480247,26.60010905,56.846691155609,0.470349617186309,76.4814437552412,0.348368004562698,88.5538683538581,0.620407990072971
"246",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",44.1982,15,"AT14",0.698336651,104.6147369,73.1226531475263,0.508169212076168,-59.7316527320102,0.0607598469412193,62.5692130635139,0.580474827222297
"247",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",53.8927,25,"AT14",0.836814797,76.10318455,62.9981324537435,0.676581951555515,118.37272911772,0.579604991159391,48.3589947292633,0.468970829561755
"248",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",38.9134,6,"AT14",0.945596685,44.15335934,65.8169005795152,0.675721844294468,8.12199891660194,0.739947755226682,75.6372625725478,0.612540939197101
"249",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",44.2305,23,"AT14",0.813639264,47.56725939,61.0135345942032,1.0069193302526,100.216581819749,0.869206901952788,22.4858852302574,0.566047867457809
"250",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",54.8972,20,"AT14",0.510170389,20.99097496,70.6224368185067,0.372823036994339,-171.967750623428,0.496590091418558,73.5160432074414,0.650027947414899
"251",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",29.365,14,"AT14",0.657253988,75.88894097,40.4592420302308,0.577754360793112,37.1336675797072,0.146036988222017,108.694474976618,0.636223425357394
"252",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",37.8639,12,"AT14",0.803078249,54.10442664,61.6637638524835,0.576839421196694,135.023024030522,0.246561969610811,81.7632815516695,0.623303734717934
"253",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",36.8813,8,"AT14",0.845051543,68.77309093,59.4284594746293,0.491914004643822,101.18182164224,0.242903203230065,53.998311295984,0.537408283152349
"254",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",46.5095,7,"AT14",0.753067292,122.3181867,64.7081432419964,0.727550379060387,105.619230733328,0.440794575689618,51.016147414264,0.49198736002697
"255",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",34.9827,19,"AT14",0.860095835,15.01689705,60.0055128078773,0.609386032627928,16.4034250483322,0.502797545534347,67.5936167367463,0.485676718070124
"256",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",35.9649,22,"AT14",0.978306648,23.36089606,61.4992748827666,0.979964945109662,82.0967021336649,0.759867654199062,34.6460065408946,0.460553275199446
"257",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",42.9575,2,"AT15",0.708536634,122.2660797,44.3051047244288,0.333200145030349,32.4883582259312,0.460031527544409,48.67781910932,0.345590236620074
"258",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",33.8205,28,"AT15",0.76454314,76.25386968,79.5430423270052,0.348562710475359,83.3665852653877,0.569557446926808,-11.0518338180435,0.271111697533392
"259",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",34.2554,9,"AT15",0.691725539,17.36400547,29.7999809159259,0.0910448863662903,34.4398392648761,0.145342417590856,13.4620537473729,0.371037065847025
"260",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",37.5071,10,"AT15",0.724696363,-5.776368916,11.0296177771396,0.488959054764829,-0.619083491451647,0.60861608322131,23.2755351471858,0.393810950967512
"261",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",36.0097,21,"AT15",0.625430623,86.86239197,39.3117690968239,0.448900127731502,54.6910841847017,0.841215597886954,10.7073444782905,0.481151681475555
"262",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",47.8155,3,"AT15",1.12976238,-33.36315833,25.7280938650376,0.330648794014731,5.65874213881395,0.317579992684188,-3.1249894948173,0.384317473233748
"263",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",53.5678,4,"AT15",1.09890525,-9.446890876,3.47348514834027,0.507300067909294,-19.1039242108121,0.765681226404092,-3.66227211212333,0.517120065322532
"264",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",29.0621,16,"AT15",0.310537049,125.6759998,149.405548698545,0.380304762400312,139.648086436626,0.562038309046235,43.4367950682791,0.432293548463988
"265",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",32.4924,5,"AT15",0.336232182,51.63361593,87.0366010303459,0.583166954720236,85.8902646622604,0.828561019214973,-5.76483642094786,0.245446458137393
"266",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",34.6808,27,"AT15",0.614433896,41.79360931,-78.6736223533021,0.0514578223027824,-119.326736891475,0.217965624588331,13.2771218871048,0.331399965190032
"267",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",32.0114,11,"AT15",0.652003331,156.8511561,106.342776335701,0.485019378560896,102.153255893451,0.621006482703357,22.4957733660544,0.361886942109549
"268",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",36.8811,13,"AT15",0.613111985,-8.028525794,32.5240873114414,0.267323443833272,19.1042937259735,0.324094684131074,12.949823211809,0.452325486389667
"269",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",62.8974,1,"AT15",1.065315393,121.6385114,23.2503359568177,0.145611428302432,37.650948174904,0.104425205985114,-5.47583732231237,0.46370874104247
"270",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",40.8347,24,"AT15",0.796331986,15.20583892,50.7505463960649,0.503967812291845,69.0941954261456,0.618612308862445,-0.939341607448,0.572299167068326
"271",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",27.4221,17,"AT15",0.591028659,-56.75925361,61.8799450916618,0.239804802449435,88.0760415921524,0.344112538200828,6.77506070241634,0.304225094414527
"272",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",31.2511,18,"AT15",0.659847691,-11.75731988,-7.33138505117086,0.432346374951149,-0.403006388323632,0.662127847915326,8.00968089874976,0.346199624313448
"273",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",32.2897,15,"AT15",0.971825562,-35.89827339,-41.3090620764535,0.0302288438604679,-137.150706174997,0.109653436597715,17.7300156185734,0.347305624342189
"274",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",31.9888,25,"AT15",0.673246804,89.68835062,67.0113841685631,0.597971564568796,59.1747672778632,0.845862421361779,18.7908251397694,0.515618123347289
"275",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",32.1229,6,"AT15",0.601919642,116.802423,77.2696336382405,0.449887907844427,81.9871306632581,0.58783492596291,3.43711908143666,0.350678965504523
"276",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",79.4586,23,"AT15",0.272685072,6.777092448,48.8551434331597,0.100169263170956,27.3129666879193,0.245402817952041,7.73703839944002,0.480280019883946
"277",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",24.3373,12,"AT15",0.558108489,153.0324338,38.3119709219985,0.220083547922882,55.0371673133666,0.21878390804877,3.39733063962325,0.281989364398815
"278",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",33.9663,7,"AT15",0.540995187,108.9796088,41.5948924779317,0.323816782681897,54.517158374709,0.4143480223492,11.2748924553355,0.426843047326531
"279",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",29.2971,19,"AT15",0.644613861,156.3772316,91.2288445859253,0.445703798206016,100.800651231604,0.613383271308314,0.55794874493904,0.360484816003815
"280",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",51.5573,10,"AT16",1.110118982,123.4536915,117.171474788776,0.861056920820925,109.380344225551,0.736809745907555,79.1911862933695,0.567029767248948
"281",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",40.2985,5,"AT16",0.653722582,153.6444472,88.4377082032757,0.522902589855894,78.7191597403717,0.45370843726905,127.538204126717,0.467806021921867
"282",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",35.2063,15,"AT16",0.577593825,151.7408985,99.5453936877655,0.551994121805765,73.0828580945063,0.829283805123232,101.623179270665,0.623812895865799
"283",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",45.0014,13,"AT16",1.417554685,164.4567344,105.098124257658,0.645824148538871,91.0412056456689,0.818931807778411,84.7462191990224,0.447154952104706
"284",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",59.622,3,"AT16",0.5950042,147.587166,86.9855062342547,0.570811468952621,94.1522387063683,0.827311418588808,65.6087099422423,0.5185695677821
"285",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",43.4149,22,"AT16",1.121884266,132.9710937,76.9515910762723,0.716008918580971,52.168440569184,0.915407408303688,75.805186225401,0.516732569802373
"286",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",115.5489,1,"AT16",0.001207175,-36.77003482,99.1741209707149,0.656421936544,79.4521716696522,1.25586494844916,26.5726729012721,0.593679340124369
"287",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",81.8488,28,"AT16",0.614217424,94.7736032,124.936777355143,0.541343412845993,110.806068833464,0.791914232921704,81.6224065019491,0.520694544699929
"288",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",35.8424,7,"AT16",0.826791575,105.7844363,72.2501706712633,0.697111179244595,65.8911243525242,0.802714235017568,127.252511173888,0.609326222556865
"289",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",31.4977,8,"AT16",0.448275245,99.41154027,85.4976589727723,0.516062447729982,79.5176306504189,0.889993991666481,103.654934880848,0.493385572671691
"290",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",41.3718,23,"AT16",0.950221634,66.63537716,102.662618379669,0.51117505469636,93.4309877277979,0.714963405475552,74.4056600804303,0.486552376683847
"291",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",214.5409,9,"AT16",1.161239596,43.05213779,87.2851331201737,0.842457529245995,78.6313375620364,0.997637677940975,60.0764134904418,0.510241868859826
"292",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",37.9205,20,"AT16",0.697919526,79.20159165,86.8886297263361,0.512174282822733,68.1398578827707,0.845628726268443,79.0853028750153,0.481733768396285
"293",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",65.5095,12,"AT16",1.673905689,99.38108569,62.3355889847731,0.690213886256517,70.0403162668081,1.07367477992669,46.7314510927785,0.465190534479686
"294",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",35.004,17,"AT16",0.50765003,158.703966,112.291391994495,0.560738233084473,113.897740106475,0.70356710354989,79.4945301367876,0.504398003977736
"295",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",44.1855,26,"AT16",1.082753689,162.0025251,106.741627168766,0.672569736402401,85.5727859171186,0.591266745479215,120.572528569296,0.469445910532394
"296",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",32.8045,19,"AT16",0.996633744,135.89146,103.253865730889,0.556258579329695,91.8552382649745,0.668480753629864,93.6395770147338,0.542887489473499
"297",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",86.7748,14,"AT16",1.145849865,126.1819147,118.430346109694,0.466578238049385,104.534122579754,0.724390182517778,82.5015004034885,0.537908976989216
"298",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",87.3991,24,"AT16",1.020558,13.98419755,97.4965845955882,0.874121527900131,89.0972282071375,1.21134365306428,51.3177821665656,0.439129799457179
"299",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",40.6795,18,"AT16",1.509001461,112.4876004,82.5762281595133,0.454434253333072,70.867048692395,0.814938459919365,93.2296966828822,0.49144322418408
"300",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",61.3981,27,"AT16",0.050656346,-100.9205247,85.9263255654641,0.971702112021011,78.9209642515463,1.69361409107921,45.2772832811765,0.461849070578824
"301",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",40.7126,25,"AT16",0.871557667,-22.81345793,119.549026037102,0.797178043462606,103.080578442007,0.863083936638747,78.165990980847,0.539417966614042
"302",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",44.8896,11,"AT16",1.050235592,-10.54019737,78.4286038141529,0.640220953402462,65.5421465590855,0.700320884615631,124.27133393064,0.506974847937013
"303",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",43.349,4,"AT16",0.717060084,85.7383967,112.450324863039,0.492593739120082,96.8924403553096,0.634977611400862,85.661835991898,0.544652067722386
"304",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",41.6052,21,"AT16",1.358267297,99.16490085,95.3688913304042,0.621656481397947,82.5210283725556,0.911243989685839,61.6112557469026,0.538929716108764
"305",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",58.5044,2,"AT16",0.878684394,102.4135919,114.252199825078,0.651426945810434,86.7381795587209,0.986207985837181,48.2189084737698,0.423632440977493
"306",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",50.6977,6,"AT16",1.110688426,67.22988091,77.0147429028533,0.500752059118536,69.2102968958162,0.952357915478748,82.9402686967365,0.412114922173962
"307",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",47.4249,16,"AT16",1.077279848,74.41682298,83.5898056699478,0.740136788262923,77.1817524775414,1.30214945483818,33.9324782240272,0.241810426802009
"308",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",41.3042,6,"AT17",0.539509155,-4.652129083,-5.19507901416611,0.588813212817274,-5.72018555794179,0.63794956372473,94.5167263081996,0.17027392729774
"309",1,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","off","iso","obtuse","30-120-30",164.6049,1,"AT17",0.693703761,-27.87911868,-2.67549945373239,0.489017255057331,-4.56380376242919,0.472944579799159,8.19977486255232,0.128578778155571
"310",2,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","off","scale","obtuse","45-105-30",48.0164,23,"AT17",0.711085616,-18.11260456,-15.2000149318066,0.525742285026871,-3.06037030251244,0.740203403423909,62.0349589969471,0.199750748210067
"311",3,10,60,90,30,8.660254038,10,5,23.66025404,"RH","off","right","right","60-90-30",50.7651,18,"AT17",0.680862185,-30.76377993,-4.42288993479133,0.458799134023288,-13.2239820634068,0.779480297346748,78.8450279113873,0.305296251156766
"312",4,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","off","scale","acute","60-75-45",47.9941,26,"AT17",0.594005791,8.692804445,-14.4180145765937,0.556710115208574,-16.4482306102563,0.696658905913868,78.3429784626379,0.385540084011915
"313",5,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","off","iso-right","iso-right","45-90-45",64.48,2,"AT17",0.588555236,-5.619693176,-7.78315039546425,0.423211218768923,-24.7906883436555,0.778102999636244,47.5762327194934,0.306834895850131
"314",6,10,60,60,60,10,10,10,30,"RH","off","equil","acute","60-60-60",61.9677,22,"AT17",0.852491346,34.97952553,-14.0105940155396,0.485355875344752,-27.272379032547,0.644058677990998,60.4078377876975,0.623622072138299
"315",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",43.6946,21,"AT17",0.654641423,-7.451759494,-2.3344103503037,0.501253172540516,-7.03499555355336,0.808875033134191,74.5035499949879,0.241002594806627
"316",8,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","off","iso","obtuse","30-120-30",40.6787,5,"AT17",0.549049979,-38.55513253,-8.85033187094996,0.400664157877666,-12.0785450368899,0.770540816432389,37.5342006217332,0.0874441051601957
"317",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",50.7429,13,"AT17",0.63636225,15.94801598,-11.5063271607959,0.496916607946681,-11.2524976940585,0.664751103881534,61.0898637565467,0.181007301178234
"318",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",46.431,10,"AT17",0.883236157,-8.408756819,-11.7493355070994,0.449566261246482,-13.9641292714495,0.840300970708173,74.6437292031397,0.313659705055649
"319",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",48.2746,9,"AT17",0.965004577,-22.07642363,-15.8846793739516,0.462585337276794,-21.2360759619864,0.811513914591708,74.2146623447804,0.469312494173493
"320",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",49.1786,28,"AT17",0.528918225,-5.127087582,-8.25931086787847,0.518465676044996,-12.7385300933921,0.605350733120457,49.5934052422767,0.361396315770772
"321",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",59.9336,8,"AT17",0.836832602,8.415706689,-18.7855840087258,0.449172530619429,-34.1055107865108,0.745694308552593,50.1588348436432,0.546280431072885
"322",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",50.352,19,"AT17",0.265975524,38.88254859,-2.23124178125462,0.486722126114516,-2.78554091246139,0.830997271526168,85.1245090927338,0.228602624457517
"323",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",106.8017,12,"AT17",0.498692305,117.5607735,-7.43698531254438,0.430439656267425,-18.464434497052,0.730106729321376,87.4406890899007,0.147850830706076
"324",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",35.9758,17,"AT17",0.419135308,-27.04683862,-13.4934005008294,0.49146945098569,-13.1752339908871,0.602149510263799,87.0065320132734,0.168376592334005
"325",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",45.3585,24,"AT17",0.589113812,69.25928168,-9.97025446238104,0.479466828685923,-12.1381090425046,0.711152068944863,89.5939640342212,0.300492453551084
"326",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",100.9927,11,"AT17",0.602414779,-5.704238537,-15.3251285186848,0.526005907233325,-19.7054397811923,0.643412197797598,64.388510087669,0.411141873962695
"327",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",40.6894,27,"AT17",0.419007413,-25.83262482,-13.406141367743,0.443430312153606,-14.2110013495977,0.630603945233986,39.8828739153658,0.264606399474242
"328",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",103.1164,7,"AT17",0.411955766,141.2670422,-11.9282755590599,0.518793130215286,-39.7251369045266,0.798401228206385,48.393694052849,0.480331603356212
"329",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",37.4731,20,"AT17",0.519272368,-10.07792725,-7.46827707704443,0.569728370580263,-7.4783843208487,0.73469614414565,119.087362541991,0.161323990990869
"330",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",90.0585,15,"AT17",0.445301954,129.6712938,-3.61255579106688,0.502417721818894,-6.27058134598911,0.610760408656075,24.0273432437645,0.0717181498206437
"331",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",28.8957,25,"AT17",0.45117693,-26.98079773,-11.4096190994295,0.56351083433803,-8.07617977839396,0.679567062203544,21.6141085950071,0.0488561141128631
"332",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",45.2469,16,"AT17",0.709359696,4.355826194,-17.2251397935611,0.492253576271839,-23.7877522279858,0.759736280915052,70.1183146559725,0.453178297788429
"333",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",46.99,3,"AT17",0.600405609,-16.17424277,-14.1976770073961,0.513121200197754,-14.9748071923594,0.596566906347883,37.2634987012734,0.252903169802918
"334",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",55.4005,4,"AT17",0.486602272,-36.00538083,-14.575176910921,0.43479555662039,-38.4000324436664,0.817597353358355,58.8688637024771,0.568305683135718
"335",0,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","off","scale","obtuse","60-100-20",50.1846,20,"AT18",0.745640647,37.31223635,-1.46601006685864,0.705737722558148,-9.20643015099961,0.703415306963559,86.1225783539921,0.356453398081108
